model;attack;base_class;target_class;epochs;lr;poison_num;epsilon;watermark_opacity;step_size;iterations;run;success;clean_acc;poisoned_acc
model_cifar10_lr0.001_30epochs;polytope;2;0;20;0.1;60;0.05;0.2;0.01;2000;5;True;0.7641;0.7083
model_cifar10_lr0.001_30epochs;polytope;2;0;20;0.1;60;0.05;0.2;0.01;4000;1;False;0.7641;0.685
model_cifar10_lr0.001_30epochs;polytope;2;0;20;0.1;60;0.05;0.2;0.01;4000;2;False;0.7641;0.6844
model_cifar10_lr0.001_30epochs;polytope;2;0;20;0.1;60;0.05;0.2;0.01;4000;3;True;0.7641;0.6805
model_cifar10_lr0.001_30epochs;polytope;2;0;20;0.1;60;0.05;0.2;0.01;4000;4;True;0.7641;0.7145
model_cifar10_lr0.001_30epochs;polytope;2;0;20;0.1;60;0.05;0.2;0.01;4000;5;False;0.7641;0.72
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;30;0.01;0.0;0.01;2000;1;False;0.7641;0.7068
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;30;0.01;0.0;0.01;2000;2;False;0.7641;0.6531
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;30;0.01;0.0;0.01;2000;3;False;0.7641;0.7156
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;30;0.01;0.0;0.01;2000;4;False;0.7641;0.6437
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;30;0.01;0.0;0.01;2000;5;False;0.7641;0.7004
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;30;0.01;0.0;0.01;4000;1;False;0.7641;0.6979
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;30;0.01;0.0;0.01;4000;2;False;0.7641;0.7081
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;30;0.01;0.0;0.01;4000;3;False;0.7641;0.6884
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;30;0.01;0.0;0.01;4000;4;False;0.7641;0.6734
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;30;0.01;0.0;0.01;4000;5;False;0.7641;0.6412
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;30;0.01;0.2;0.01;2000;1;False;0.7641;0.6774
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;30;0.01;0.2;0.01;2000;2;False;0.7641;0.6834
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;30;0.01;0.2;0.01;2000;3;False;0.7641;0.5945
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;30;0.01;0.2;0.01;2000;4;False;0.7641;0.7029
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;30;0.01;0.2;0.01;2000;5;False;0.7641;0.6845
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;30;0.01;0.2;0.01;4000;1;False;0.7641;0.6878
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;30;0.01;0.2;0.01;4000;2;False;0.7641;0.6826
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;30;0.01;0.2;0.01;4000;3;True;0.7641;0.6686
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;30;0.01;0.2;0.01;4000;4;False;0.7641;0.7179
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;30;0.01;0.2;0.01;4000;5;False;0.7641;0.6576
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;60;0.01;0.0;0.01;2000;1;False;0.7641;0.6466
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;60;0.01;0.0;0.01;2000;2;False;0.7641;0.6855
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;60;0.01;0.0;0.01;2000;3;False;0.7641;0.7017
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;60;0.01;0.0;0.01;2000;4;False;0.7641;0.6978
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;60;0.01;0.0;0.01;2000;5;False;0.7641;0.6548
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;60;0.01;0.0;0.01;4000;1;False;0.7641;0.7114
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;60;0.01;0.0;0.01;4000;2;False;0.7641;0.7092
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;60;0.01;0.0;0.01;4000;3;False;0.7641;0.6679
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;60;0.01;0.0;0.01;4000;4;True;0.7641;0.6654
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;60;0.01;0.0;0.01;4000;5;False;0.7641;0.6731
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;60;0.01;0.2;0.01;2000;1;False;0.7641;0.7055
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;60;0.01;0.2;0.01;2000;2;False;0.7641;0.7073
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;60;0.01;0.2;0.01;2000;3;False;0.7641;0.6848
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;60;0.01;0.2;0.01;2000;4;False;0.7641;0.7033
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;60;0.01;0.2;0.01;2000;5;False;0.7641;0.6834
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;60;0.01;0.2;0.01;4000;1;False;0.7641;0.6599
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;60;0.01;0.2;0.01;4000;2;False;0.7641;0.6827
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;60;0.01;0.2;0.01;4000;3;False;0.7641;0.709
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;60;0.01;0.2;0.01;4000;4;False;0.7641;0.6835
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;60;0.01;0.2;0.01;4000;5;True;0.7641;0.7088
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;30;0.03;0.0;0.01;2000;1;False;0.7641;0.6111
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;30;0.03;0.0;0.01;2000;2;False;0.7641;0.714
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;30;0.03;0.0;0.01;2000;3;False;0.7641;0.7072
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;30;0.03;0.0;0.01;2000;4;False;0.7641;0.6908
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;30;0.03;0.0;0.01;2000;5;False;0.7641;0.6465
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;30;0.03;0.0;0.01;4000;1;True;0.7641;0.7033
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;30;0.03;0.0;0.01;4000;2;False;0.7641;0.6892
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;30;0.03;0.0;0.01;4000;3;False;0.7641;0.6819
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;30;0.03;0.0;0.01;4000;4;False;0.7641;0.6889
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;30;0.03;0.0;0.01;4000;5;False;0.7641;0.6694
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;30;0.03;0.2;0.01;2000;1;False;0.7641;0.6924
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;30;0.03;0.2;0.01;2000;2;True;0.7641;0.6492
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;30;0.03;0.2;0.01;2000;3;False;0.7641;0.7012
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;30;0.03;0.2;0.01;2000;4;False;0.7641;0.7194
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;30;0.03;0.2;0.01;2000;5;False;0.7641;0.6942
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;30;0.03;0.2;0.01;4000;1;False;0.7641;0.6895
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;30;0.03;0.2;0.01;4000;2;False;0.7641;0.6753
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;30;0.03;0.2;0.01;4000;3;False;0.7641;0.683
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;30;0.03;0.2;0.01;4000;4;False;0.7641;0.7106
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;30;0.03;0.2;0.01;4000;5;False;0.7641;0.6861
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;60;0.03;0.0;0.01;2000;1;False;0.7641;0.6946
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;60;0.03;0.0;0.01;2000;2;False;0.7641;0.6714
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;60;0.03;0.0;0.01;2000;3;False;0.7641;0.6321
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;60;0.03;0.0;0.01;2000;4;False;0.7641;0.6807
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;60;0.03;0.0;0.01;2000;5;False;0.7641;0.6969
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;60;0.03;0.0;0.01;4000;1;False;0.7641;0.7066
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;60;0.03;0.0;0.01;4000;2;False;0.7641;0.6972
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;60;0.03;0.0;0.01;4000;3;False;0.7641;0.6839
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;60;0.03;0.0;0.01;4000;4;False;0.7641;0.6499
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;60;0.03;0.0;0.01;4000;5;False;0.7641;0.6847
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;60;0.03;0.2;0.01;2000;1;False;0.7641;0.6722
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;60;0.03;0.2;0.01;2000;2;False;0.7641;0.7007
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;60;0.03;0.2;0.01;2000;3;False;0.7641;0.6728
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;60;0.03;0.2;0.01;2000;4;False;0.7641;0.6926
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;60;0.03;0.2;0.01;2000;5;False;0.7641;0.6088
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;60;0.03;0.2;0.01;4000;1;False;0.7641;0.7052
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;60;0.03;0.2;0.01;4000;2;True;0.7641;0.6735
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;60;0.03;0.2;0.01;4000;3;False;0.7641;0.7069
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;60;0.03;0.2;0.01;4000;4;False;0.7641;0.6863
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;60;0.03;0.2;0.01;4000;5;False;0.7641;0.6779
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;30;0.05;0.0;0.01;2000;1;False;0.7641;0.7185
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;30;0.05;0.0;0.01;2000;2;False;0.7641;0.6733
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;30;0.05;0.0;0.01;2000;3;False;0.7641;0.6607
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;30;0.05;0.0;0.01;2000;4;False;0.7641;0.6974
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;30;0.05;0.0;0.01;2000;5;False;0.7641;0.6708
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;30;0.05;0.0;0.01;4000;1;False;0.7641;0.6937
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;30;0.05;0.0;0.01;4000;2;False;0.7641;0.6736
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;30;0.05;0.0;0.01;4000;3;False;0.7641;0.6545
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;30;0.05;0.0;0.01;4000;4;False;0.7641;0.7019
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;30;0.05;0.0;0.01;4000;5;False;0.7641;0.6539
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;30;0.05;0.2;0.01;2000;1;False;0.7641;0.7201
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;30;0.05;0.2;0.01;2000;2;False;0.7641;0.7062
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;30;0.05;0.2;0.01;2000;3;False;0.7641;0.6813
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;30;0.05;0.2;0.01;2000;4;False;0.7641;0.7114
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;30;0.05;0.2;0.01;2000;5;False;0.7641;0.7164
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;30;0.05;0.2;0.01;4000;1;False;0.7641;0.6655
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;30;0.05;0.2;0.01;4000;2;False;0.7641;0.6439
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;30;0.05;0.2;0.01;4000;3;False;0.7641;0.6626
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;30;0.05;0.2;0.01;4000;4;False;0.7641;0.7204
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;30;0.05;0.2;0.01;4000;5;False;0.7641;0.7084
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;60;0.05;0.0;0.01;2000;1;False;0.7641;0.6928
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;60;0.05;0.0;0.01;2000;2;False;0.7641;0.6343
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;60;0.05;0.0;0.01;2000;3;False;0.7641;0.6979
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;60;0.05;0.0;0.01;2000;4;False;0.7641;0.6996
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;60;0.05;0.0;0.01;2000;5;False;0.7641;0.6895
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;60;0.05;0.0;0.01;4000;1;False;0.7641;0.7221
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;60;0.05;0.0;0.01;4000;2;False;0.7641;0.6702
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;60;0.05;0.0;0.01;4000;3;False;0.7641;0.6552
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;60;0.05;0.0;0.01;4000;4;False;0.7641;0.7112
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;60;0.05;0.0;0.01;4000;5;True;0.7641;0.702
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;60;0.05;0.2;0.01;2000;1;False;0.7641;0.6932
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;60;0.05;0.2;0.01;2000;2;True;0.7641;0.7072
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;60;0.05;0.2;0.01;2000;3;False;0.7641;0.6739
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;60;0.05;0.2;0.01;2000;4;False;0.7641;0.7041
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;60;0.05;0.2;0.01;2000;5;False;0.7641;0.6914
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;60;0.05;0.2;0.01;4000;1;False;0.7641;0.7074
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;60;0.05;0.2;0.01;4000;2;False;0.7641;0.6664
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;60;0.05;0.2;0.01;4000;3;True;0.7641;0.6764
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;60;0.05;0.2;0.01;4000;4;False;0.7641;0.6942
model_cifar10_lr0.001_30epochs;polytope;5;3;20;0.1;60;0.05;0.2;0.01;4000;5;False;0.7641;0.7003
model_cifar10_lr0.001_30epochs;polytope;9;1;20;0.1;30;0.01;0.0;0.01;2000;1;False;0.7641;0.7085
model_cifar10_lr0.001_30epochs;polytope;9;1;20;0.1;30;0.01;0.0;0.01;2000;2;False;0.7641;0.7132
model_cifar10_lr0.001_30epochs;polytope;9;1;20;0.1;30;0.01;0.0;0.01;2000;3;False;0.7641;0.6655
model_cifar10_lr0.001_30epochs;polytope;9;1;20;0.1;30;0.01;0.0;0.01;2000;4;False;0.7641;0.6447
model_cifar10_lr0.001_30epochs;polytope;9;1;20;0.1;30;0.01;0.0;0.01;2000;5;False;0.7641;0.674
model_cifar10_lr0.001_30epochs;polytope;9;1;20;0.1;30;0.01;0.0;0.01;4000;1;False;0.7641;0.612
model_cifar10_lr0.001_30epochs;polytope;9;1;20;0.1;30;0.01;0.0;0.01;4000;2;False;0.7641;0.6695
model_cifar10_lr0.001_30epochs;polytope;9;1;20;0.1;30;0.01;0.0;0.01;4000;3;False;0.7641;0.674
model_cifar10_lr0.001_30epochs;polytope;9;1;20;0.1;30;0.01;0.0;0.01;4000;4;False;0.7641;0.7126
model_cifar10_lr0.001_30epochs;polytope;9;1;20;0.1;30;0.01;0.0;0.01;4000;5;False;0.7641;0.6782
model_cifar10_lr0.001_30epochs;polytope;9;1;20;0.1;30;0.01;0.2;0.01;2000;1;False;0.7641;0.7126
model_cifar10_lr0.001_30epochs;polytope;9;1;20;0.1;30;0.01;0.2;0.01;2000;2;False;0.7641;0.6812
model_cifar10_lr0.001_30epochs;polytope;9;1;20;0.1;30;0.01;0.2;0.01;2000;3;False;0.7641;0.6998
model_cifar10_lr0.001_30epochs;polytope;9;1;20;0.1;30;0.01;0.2;0.01;2000;4;False;0.7641;0.639
model_cifar10_lr0.001_30epochs;polytope;9;1;20;0.1;30;0.01;0.2;0.01;2000;5;False;0.7641;0.7102
model_cifar10_lr0.001_30epochs;polytope;9;1;20;0.1;30;0.01;0.2;0.01;4000;1;False;0.7641;0.6864
model_cifar10_lr0.001_30epochs;polytope;9;1;20;0.1;30;0.01;0.2;0.01;4000;2;False;0.7641;0.6753
model_cifar10_lr0.001_30epochs;polytope;9;1;20;0.1;30;0.01;0.2;0.01;4000;3;False;0.7641;0.6948
model_cifar10_lr0.001_30epochs;polytope;9;1;20;0.1;30;0.01;0.2;0.01;4000;4;False;0.7641;0.6986
model_cifar10_lr0.001_30epochs;polytope;9;1;20;0.1;30;0.01;0.2;0.01;4000;5;False;0.7641;0.6702
model_cifar10_lr0.001_30epochs;polytope;9;1;20;0.1;60;0.01;0.0;0.01;2000;1;False;0.7641;0.6896
model_cifar10_lr0.001_30epochs;polytope;9;1;20;0.1;60;0.01;0.0;0.01;2000;2;False;0.7641;0.6493
model_cifar10_lr0.001_30epochs;polytope;9;1;20;0.1;60;0.01;0.0;0.01;2000;3;False;0.7641;0.7048
model_cifar10_lr0.001_30epochs;polytope;9;1;20;0.1;60;0.01;0.0;0.01;2000;4;False;0.7641;0.6105
model_cifar10_lr0.001_30epochs;polytope;9;1;20;0.1;60;0.01;0.0;0.01;2000;5;False;0.7641;0.6847
model_cifar10_lr0.001_30epochs;polytope;9;1;20;0.1;60;0.01;0.0;0.01;4000;1;False;0.7641;0.6677
model_cifar10_lr0.001_30epochs;polytope;9;1;20;0.1;60;0.01;0.0;0.01;4000;2;False;0.7641;0.6974
model_cifar10_lr0.001_30epochs;polytope;9;1;20;0.1;60;0.01;0.0;0.01;4000;3;False;0.7641;0.7186
model_cifar10_lr0.001_30epochs;polytope;9;1;20;0.1;60;0.01;0.0;0.01;4000;4;False;0.7641;0.7074
model_cifar10_lr0.001_30epochs;polytope;9;1;20;0.1;60;0.01;0.0;0.01;4000;5;False;0.7641;0.6495
model_cifar10_lr0.001_30epochs;polytope;9;1;20;0.1;60;0.01;0.2;0.01;2000;1;False;0.7641;0.6563
model_cifar10_lr0.001_30epochs;polytope;9;1;20;0.1;60;0.01;0.2;0.01;2000;2;False;0.7641;0.7126
model_cifar10_lr0.001_30epochs;polytope;9;1;20;0.1;60;0.01;0.2;0.01;2000;3;False;0.7641;0.6593
model_cifar10_lr0.001_30epochs;polytope;9;1;20;0.1;60;0.01;0.2;0.01;2000;4;False;0.7641;0.6858
model_cifar10_lr0.001_30epochs;polytope;9;1;20;0.1;60;0.01;0.2;0.01;2000;5;False;0.7641;0.6642
model_cifar10_lr0.001_30epochs;polytope;9;1;20;0.1;60;0.01;0.2;0.01;4000;1;False;0.7641;0.6666
model_cifar10_lr0.001_30epochs;polytope;9;1;20;0.1;60;0.01;0.2;0.01;4000;2;False;0.7641;0.6552
model_cifar10_lr0.001_30epochs;polytope;9;1;20;0.1;60;0.01;0.2;0.01;4000;3;False;0.7641;0.6887
model_cifar10_lr0.001_30epochs;polytope;9;1;20;0.1;60;0.01;0.2;0.01;4000;4;False;0.7641;0.7007
model_cifar10_lr0.001_30epochs;polytope;9;1;20;0.1;60;0.01;0.2;0.01;4000;5;False;0.7641;0.6543
model_cifar10_lr0.001_30epochs;polytope;9;1;20;0.1;30;0.03;0.0;0.01;2000;1;False;0.7641;0.6928
model_cifar10_lr0.001_30epochs;polytope;9;1;20;0.1;30;0.03;0.0;0.01;2000;2;False;0.7641;0.682
model_cifar10_lr0.001_30epochs;polytope;9;1;20;0.1;30;0.03;0.0;0.01;2000;3;False;0.7641;0.6788
model_cifar10_lr0.001_30epochs;polytope;9;1;20;0.1;30;0.03;0.0;0.01;2000;4;False;0.7641;0.7168
model_cifar10_lr0.001_30epochs;polytope;9;1;20;0.1;30;0.03;0.0;0.01;2000;5;False;0.7641;0.651
model_cifar10_lr0.001_30epochs;polytope;9;1;20;0.1;30;0.03;0.0;0.01;4000;1;False;0.7641;0.6561
model_cifar10_lr0.001_30epochs;polytope;9;1;20;0.1;30;0.03;0.0;0.01;4000;2;False;0.7641;0.7007
model_cifar10_lr0.001_30epochs;polytope;9;1;20;0.1;30;0.03;0.0;0.01;4000;3;False;0.7641;0.6789
model_cifar10_lr0.001_30epochs;polytope;9;1;20;0.1;30;0.03;0.0;0.01;4000;4;False;0.7641;0.6968
model_cifar10_lr0.001_30epochs;polytope;9;1;20;0.1;30;0.03;0.0;0.01;4000;5;True;0.7641;0.6197
model_cifar10_lr0.001_30epochs;polytope;9;1;20;0.1;30;0.03;0.2;0.01;2000;1;False;0.7641;0.6559
model_cifar10_lr0.001_30epochs;polytope;9;1;20;0.1;30;0.03;0.2;0.01;2000;2;False;0.7641;0.6918
model_cifar10_lr0.001_30epochs;polytope;9;1;20;0.1;30;0.03;0.2;0.01;2000;3;True;0.7641;0.7226
model_cifar10_lr0.001_30epochs;polytope;9;1;20;0.1;30;0.03;0.2;0.01;2000;4;False;0.7641;0.6726
model_cifar10_lr0.001_30epochs;polytope;9;1;20;0.1;30;0.03;0.2;0.01;2000;5;False;0.7641;0.6875
model_cifar10_lr0.001_30epochs;polytope;9;1;20;0.1;30;0.03;0.2;0.01;4000;1;False;0.7641;0.6216
model_cifar10_lr0.001_30epochs;polytope;9;1;20;0.1;30;0.03;0.2;0.01;4000;2;False;0.7641;0.6945
model_cifar10_lr0.001_30epochs;polytope;9;1;20;0.1;30;0.03;0.2;0.01;4000;3;False;0.7641;0.6901
model_cifar10_lr0.001_30epochs;polytope;9;1;20;0.1;30;0.03;0.2;0.01;4000;4;True;0.7641;0.6988
model_cifar10_lr0.001_30epochs;polytope;9;1;20;0.1;30;0.03;0.2;0.01;4000;5;True;0.7641;0.7018
model_cifar10_lr0.001_30epochs;polytope;9;1;20;0.1;60;0.03;0.0;0.01;2000;1;False;0.7641;0.6796
model_cifar10_lr0.001_30epochs;polytope;9;1;20;0.1;60;0.03;0.0;0.01;2000;2;False;0.7641;0.6961
model_cifar10_lr0.001_30epochs;polytope;9;1;20;0.1;60;0.03;0.0;0.01;2000;3;False;0.7641;0.6896
model_cifar10_lr0.001_30epochs;polytope;9;1;20;0.1;60;0.03;0.0;0.01;2000;4;False;0.7641;0.7101
model_cifar10_lr0.001_30epochs;polytope;9;1;20;0.1;60;0.03;0.0;0.01;2000;5;False;0.7641;0.6658
model_cifar10_lr0.001_30epochs;polytope;9;1;20;0.1;60;0.03;0.0;0.01;4000;1;False;0.7641;0.6887
model_cifar10_lr0.001_30epochs;polytope;9;1;20;0.1;60;0.03;0.0;0.01;4000;2;False;0.7641;0.7043
model_cifar10_lr0.001_30epochs;polytope;9;1;20;0.1;60;0.03;0.0;0.01;4000;3;False;0.7641;0.6564
model_cifar10_lr0.001_30epochs;polytope;9;1;20;0.1;60;0.03;0.0;0.01;4000;4;False;0.7641;0.6778
model_cifar10_lr0.001_30epochs;polytope;9;1;20;0.1;60;0.03;0.0;0.01;4000;5;False;0.7641;0.6189
model_cifar10_lr0.001_30epochs;polytope;9;1;20;0.1;60;0.03;0.2;0.01;2000;1;False;0.7641;0.6713
model_cifar10_lr0.001_30epochs;polytope;9;1;20;0.1;60;0.03;0.2;0.01;2000;2;False;0.7641;0.6639
model_cifar10_lr0.001_30epochs;polytope;9;1;20;0.1;60;0.03;0.2;0.01;2000;3;False;0.7641;0.647
model_cifar10_lr0.001_30epochs;polytope;9;1;20;0.1;60;0.03;0.2;0.01;2000;4;False;0.7641;0.6713
model_cifar10_lr0.001_30epochs;polytope;9;1;20;0.1;60;0.03;0.2;0.01;2000;5;False;0.7641;0.6993
model_cifar10_lr0.001_30epochs;polytope;9;1;20;0.1;60;0.03;0.2;0.01;4000;1;False;0.7641;0.7014
model_cifar10_lr0.001_30epochs;polytope;9;1;20;0.1;60;0.03;0.2;0.01;4000;2;False;0.7641;0.6876
model_cifar10_lr0.001_30epochs;polytope;9;1;20;0.1;60;0.03;0.2;0.01;4000;3;False;0.7641;0.6985
model_cifar10_lr0.001_30epochs;polytope;9;1;20;0.1;60;0.03;0.2;0.01;4000;4;False;0.7641;0.7049
model_cifar10_lr0.001_30epochs;polytope;9;1;20;0.1;60;0.03;0.2;0.01;4000;5;False;0.7641;0.5971
model_cifar10_lr0.001_30epochs;polytope;9;1;20;0.1;30;0.05;0.0;0.01;2000;1;False;0.7641;0.7015
model_cifar10_lr0.001_30epochs;polytope;9;1;20;0.1;30;0.05;0.0;0.01;2000;2;False;0.7641;0.7148
model_cifar10_lr0.001_30epochs;polytope;9;1;20;0.1;30;0.05;0.0;0.01;2000;3;False;0.7641;0.6623
model_cifar10_lr0.001_30epochs;polytope;9;1;20;0.1;30;0.05;0.0;0.01;2000;4;False;0.7641;0.6833
model_cifar10_lr0.001_30epochs;polytope;9;1;20;0.1;30;0.05;0.0;0.01;2000;5;False;0.7641;0.6994
model_cifar10_lr0.001_30epochs;polytope;9;1;20;0.1;30;0.05;0.0;0.01;4000;1;False;0.7641;0.6626
model_cifar10_lr0.001_30epochs;polytope;9;1;20;0.1;30;0.05;0.0;0.01;4000;2;False;0.7641;0.6795
model_cifar10_lr0.001_30epochs;polytope;9;1;20;0.1;30;0.05;0.0;0.01;4000;3;False;0.7641;0.7101
model_cifar10_lr0.001_30epochs;polytope;9;1;20;0.1;30;0.05;0.0;0.01;4000;4;False;0.7641;0.682
model_cifar10_lr0.001_30epochs;polytope;9;1;20;0.1;30;0.05;0.0;0.01;4000;5;False;0.7641;0.6039
model_cifar10_lr0.001_30epochs;polytope;9;1;20;0.1;30;0.05;0.2;0.01;2000;1;False;0.7641;0.6722
model_cifar10_lr0.001_30epochs;polytope;9;1;20;0.1;30;0.05;0.2;0.01;2000;2;False;0.7641;0.7103
model_cifar10_lr0.001_30epochs;polytope;9;1;20;0.1;30;0.05;0.2;0.01;2000;3;False;0.7641;0.6331
model_cifar10_lr0.001_30epochs;polytope;9;1;20;0.1;30;0.05;0.2;0.01;2000;4;False;0.7641;0.6964
model_cifar10_lr0.001_30epochs;polytope;9;1;20;0.1;30;0.05;0.2;0.01;2000;5;False;0.7641;0.6852
